,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
11,0.12377224,1957,كاتبة,كاتب,-0.21433823,0.09056599,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)"
12,0.20302723,1957,صحفية,صحفي,-0.44712436,0.24409713,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.5664744329104193, 0.7687043444828915, 0.8685121107266437, 1.0)"
13,0.25127363,1957,الدكتورة,الدكتور,-0.26028863,0.009014997,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.4085351787773935, 0.6687427912341408, 0.8145328719723184, 1.0)"
14,0.3594485,1957,الجندية,الجندي,-0.37768766,-0.01823918,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.17908496732026147, 0.46574394463667823, 0.7081122645136486, 1.0)"
0,-0.20748147,1958,الراقصة,الراقص,-0.014433693,0.22191517,الراقصة-الراقص,ﺺﻗﺍﺮﻟﺍ-ﺔﺼﻗﺍﺮﻟﺍ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
1,-0.1517312,1958,المصورة,المصور,-0.035067175,0.18679836,المصورة-المصور,ﺭﻮﺼﻤﻟﺍ-ﺓﺭﻮﺼﻤﻟﺍ,"(0.9741637831603229, 0.7508650519031141, 0.6424452133794694, 1.0)"
2,-0.119568415,1958,سكرتيرة,سكرتير,-0.045217626,0.16478604,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9852364475201846, 0.8173010380622837, 0.7273356401384083, 1.0)"
3,-0.11215721,1958,رسامة,رسام,0.068314865,0.18047208,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
4,-0.10288249,1958,ممرضة,ممرض,0.09815751,0.20104,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
5,-0.09828082,1958,عاملة,عامل,-0.13687122,0.23515204,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
6,-0.09441039,1958,ممثلة,ممثل,-0.17392164,0.26833203,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
7,-0.09053618,1958,خادمة,خادم,-0.12493025,0.21546642,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
8,-0.083344646,1958,كاتبة,كاتب,-0.084306024,0.16765067,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
9,-0.078392535,1958,فنانة,فنان,-0.12406492,0.20245746,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
10,-0.029662147,1958,شاعرة,شاعر,-0.13567607,0.16533822,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
11,0.046206027,1958,وزيرة,وزير,-0.20310917,0.15690315,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
12,0.069656625,1958,مديرة,مدير,-0.23234686,0.16269024,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)"
13,0.12658408,1958,الجندية,الجندي,-0.26204884,0.13546476,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)"
14,0.22240095,1958,موظفة,موظف,-0.25092658,0.02852563,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.5057285659361787, 0.7302575932333719, 0.8477508650519032, 1.0)"
15,0.2414799,1958,صحفية,صحفي,-0.34091073,0.09943083,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.4449826989619379, 0.6918108419838525, 0.8269896193771626, 1.0)"
16,0.317258,1958,الدكتورة,الدكتور,-0.36088496,0.04362698,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.2366013071895425, 0.5418685121107266, 0.7470203767781622, 1.0)"
0,-0.31161454,1959,ممثلة,ممثل,-0.06721204,0.3788266,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.8226066897347174, 0.34325259515570933, 0.28627450980392155, 1.0)"
1,-0.10884535,1959,سكرتيرة,سكرتير,-0.056417543,0.1652629,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
2,-0.08127087,1959,راقصة,راقص,0.04191759,0.12318846,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
3,-0.07818341,1959,عاملة,عامل,-0.053314954,0.13149837,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
4,-0.06833422,1959,ممرضة,ممرض,0.075268626,0.14360285,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
5,-0.057954803,1959,كاتبة,كاتب,-0.14780474,0.20575954,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)"
6,-0.038905837,1959,فنانة,فنان,-0.041796416,0.08070225,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
7,-0.012425341,1959,مصورة,مصور,-0.07793943,0.09036477,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
8,-0.00060620904,1959,وزيرة,وزير,-0.17560762,0.17621383,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
9,0.0018178597,1959,خادمة,خادم,-0.12391352,0.12209566,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
10,0.054373316,1959,مديرة,مدير,-0.12128688,0.06691356,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
11,0.070184454,1959,حارسة,حارس,-0.16464409,0.09445964,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)"
12,0.15534142,1959,صحفية,صحفي,-0.33825794,0.18291652,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)"
13,0.22886015,1959,الطبيبة,الطبيب,-0.3509176,0.12205745,الطبيبة-الطبيب,ﺐﻴﺒﻄﻟﺍ-ﺔﺒﻴﺒﻄﻟﺍ,"(0.4814302191464823, 0.7148788927335642, 0.839446366782007, 1.0)"
14,0.24387327,1959,الموظفة,الموظف,-0.414502,0.17062873,الموظفة-الموظف,ﻒﻇﻮﻤﻟﺍ-ﺔﻔﻇﻮﻤﻟﺍ,"(0.43283352556708976, 0.6841214917339487, 0.8228373702422146, 1.0)"
15,0.27410007,1959,الشاعرة,الشاعر,-0.38056916,0.10646911,الشاعرة-الشاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.3356401384083046, 0.6226066897347174, 0.7896193771626298, 1.0)"
16,0.28370917,1959,الدكتورة,الدكتور,-0.36518097,0.081471786,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.3113417916186083, 0.6072279892349096, 0.7813148788927335, 1.0)"
17,0.30277216,1959,الجندية,الجندي,-0.3345855,-0.03181331,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.2575163398692811, 0.5695501730103806, 0.7611687812379854, 1.0)"
0,-0.23551528,1960,فنانة,فنان,-0.0042030313,0.23971832,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.913033448673587, 0.5462514417531718, 0.43237216455209526, 1.0)"
1,-0.16620672,1960,خادمة,خادم,0.020738803,0.18694553,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9686274509803922, 0.7176470588235293, 0.5999999999999999, 1.0)"
2,-0.1198561,1960,مديرة,مدير,-0.11529278,0.23514888,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9852364475201846, 0.8173010380622837, 0.7273356401384083, 1.0)"
3,-0.11084453,1960,كاتبة,كاتب,-0.08421769,0.19506222,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
4,-0.09757957,1960,عاملة,عامل,-0.178521,0.27610058,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
5,-0.07289436,1960,ممرضة,ممرض,0.097502865,0.17039722,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
6,-0.0714225,1960,ممثلة,ممثل,-0.20132448,0.27274698,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
7,-0.04828821,1960,راقصة,راقص,0.10380538,0.15209359,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
8,-0.011207923,1960,مصورة,مصور,-0.06814934,0.07935727,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
9,-0.0025776029,1960,موظفة,موظف,-0.20858672,0.21116433,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
10,0.04974757,1960,وزيرة,وزير,-0.16271761,0.11297004,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
11,0.06572528,1960,شاعرة,شاعر,-0.1622161,0.096490815,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)"
12,0.2033199,1960,الجندية,الجندي,-0.2852419,0.081921995,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.5543252595155715, 0.7610149942329878, 0.8643598615916958, 1.0)"
13,0.23920205,1960,صحفية,صحفي,-0.3756218,0.13641974,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.4449826989619379, 0.6918108419838525, 0.8269896193771626, 1.0)"
14,0.2701473,1960,المحامية,المحامي,-0.39453524,0.12438794,المحامية-المحامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.34778931180315276, 0.6302960399846214, 0.7937716262975778, 1.0)"
15,0.3405185,1960,الدكتورة,الدكتور,-0.3938365,0.053317983,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.20522875816993463, 0.5003460207612457, 0.7257977700884275, 1.0)"
0,-0.22072032,1961,عاملة,عامل,-0.023483567,0.2442039,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9314878892733564, 0.5886966551326411, 0.4649750096116877, 1.0)"
1,-0.2118488,1961,ممثلة,ممثل,-0.09351408,0.30536288,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.940715109573241, 0.6099192618223759, 0.4812764321414839, 1.0)"
2,-0.15474099,1961,فنانة,فنان,0.0033961423,0.15813713,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9727797001153403, 0.7425605536332179, 0.631833910034602, 1.0)"
3,-0.09387218,1961,راقصة,راقص,0.10172548,0.19559766,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
4,-0.08536938,1961,سكرتيرة,سكرتير,-0.0723183,0.15768768,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
5,-0.065982334,1961,بائعة,بائع,-0.08484466,0.15082699,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
6,-0.06494102,1961,وزيرة,وزير,-0.110100284,0.1750413,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
7,-0.04319746,1961,مصورة,مصور,-0.093181245,0.1363787,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
8,-0.029207379,1961,خادمة,خادم,-0.1390681,0.16827548,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
9,-0.008584544,1961,ممرضة,ممرض,-0.11330274,0.12188728,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
10,0.0017374754,1961,الكاتبة,الكاتب,-0.3300498,0.32831234,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
11,0.0020271838,1961,مديرة,مدير,-0.17181095,0.16978377,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
12,0.08044818,1961,صحفية,صحفي,-0.25255305,0.17210487,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
13,0.09677066,1961,شاعرة,شاعر,-0.22911286,0.1323422,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
14,0.10486671,1961,سفيرة,سفير,-0.13974234,-0.034875628,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)"
15,0.1587784,1961,الجندية,الجندي,-0.23050965,0.07173125,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.6742791234140717, 0.8242214532871974, 0.8996539792387545, 1.0)"
16,0.27554515,1961,الطبيبة,الطبيب,-0.5090478,0.23350266,الطبيبة-الطبيب,ﺐﻴﺒﻄﻟﺍ-ﺔﺒﻴﺒﻄﻟﺍ,"(0.3356401384083046, 0.6226066897347174, 0.7896193771626298, 1.0)"
17,0.28443664,1961,الدكتورة,الدكتور,-0.39479402,0.11035739,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.3113417916186083, 0.6072279892349096, 0.7813148788927335, 1.0)"
18,0.29247817,1961,الموظفة,الموظف,-0.3279609,0.035482742,الموظفة-الموظف,ﻒﻇﻮﻤﻟﺍ-ﺔﻔﻇﻮﻤﻟﺍ,"(0.287043444828912, 0.5918492887351019, 0.7730103806228373, 1.0)"
0,-0.27325457,1962,ممثلة,ممثل,-0.080297664,0.35355222,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.8715109573241061, 0.4507497116493656, 0.35901576316801226, 1.0)"
1,-0.18453617,1962,عاملة,عامل,-0.038147558,0.22268373,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9617070357554787, 0.6761245674740484, 0.546943483275663, 1.0)"
2,-0.080207,1962,مديرة,مدير,-0.07696479,0.15717179,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
3,-0.0428503,1962,فنانة,فنان,-0.0013616849,0.044211984,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
4,-0.038440958,1962,ممرضة,ممرض,0.1536507,0.19209166,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
5,-0.029065512,1962,مصورة,مصور,0.094473064,0.123538576,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
6,-0.0138579905,1962,كاتبة,كاتب,-0.16153373,0.17539172,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
7,-0.013608128,1962,وزيرة,وزير,-0.07670197,0.0903101,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
8,-0.0101955645,1962,خادمة,خادم,-0.038045473,0.048241038,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
9,-0.0023071058,1962,راقصة,راقص,0.008535977,0.010843083,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
10,0.045747146,1962,شاعرة,شاعر,-0.22831482,0.18256767,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
11,0.06188345,1962,الموظفة,الموظف,-0.30246162,0.24057817,الموظفة-الموظف,ﻒﻇﻮﻤﻟﺍ-ﺔﻔﻇﻮﻤﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
12,0.13495673,1962,صحفية,صحفي,-0.30408758,0.16913085,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.7324106113033451, 0.8537485582468283, 0.9162629757785468, 1.0)"
13,0.25913328,1962,الدكتورة,الدكتور,-0.28314596,-0.024012692,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.38423683198769715, 0.653364090734333, 0.8062283737024222, 1.0)"
14,0.31892338,1962,نائبة,نائب,-0.39143205,0.072508655,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.2366013071895425, 0.5418685121107266, 0.7470203767781622, 1.0)"
15,0.40866733,1962,الجندية,الجندي,-0.41732726,-0.008659925,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.11864667435601693, 0.37923875432525955, 0.6456747404844291, 1.0)"
0,-0.1673044,1963,سكرتيرة,سكرتير,-0.044029452,0.21133384,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9686274509803922, 0.7176470588235293, 0.5999999999999999, 1.0)"
1,-0.1179194,1963,صحفية,صحفي,-0.16070528,0.27862468,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9852364475201846, 0.8173010380622837, 0.7273356401384083, 1.0)"
2,-0.112785205,1963,ممثلة,ممثل,-0.1252464,0.23803161,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
3,-0.06879276,1963,ممرضة,ممرض,-0.026651897,0.09544466,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
4,-0.052500576,1963,وزيرة,وزير,-0.13985735,0.19235793,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
5,-0.04333342,1963,خادمة,خادم,-0.030697858,0.07403128,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
6,-0.040820308,1963,فنانة,فنان,-0.03163918,0.07245949,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
7,-0.03566888,1963,الكاتبة,الكاتب,-0.28940555,0.32507443,الكاتبة-الكاتب,ﺐﺗﺎﻜﻟﺍ-ﺔﺒﺗﺎﻜﻟﺍ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
8,-0.019620165,1963,موظفة,موظف,-0.096302375,0.11592254,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
9,0.011175215,1963,مديرة,مدير,-0.11590393,0.10472871,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
10,0.011287123,1963,مصورة,مصور,0.08950642,0.078219295,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
11,0.021773726,1963,عاملة,عامل,-0.238677,0.21690327,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
12,0.20761651,1963,نائبة,نائب,-0.2842245,0.076608,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.5421760861207231, 0.7533256439830837, 0.8602076124567475, 1.0)"
13,0.2620583,1963,الدكتورة,الدكتور,-0.2637193,-0.0016610026,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.37208765859284904, 0.6456747404844292, 0.8020761245674741, 1.0)"
14,0.337837,1963,الجندية,الجندي,-0.3637579,-0.02592091,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.21045751633986928, 0.5072664359861592, 0.7293348712033833, 1.0)"
15,0.38701123,1963,الشاعرة,الشاعر,-0.46674904,0.079737805,الشاعرة-الشاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.14248366013071895, 0.41730103806228375, 0.6833525567089581, 1.0)"
0,-0.2497189,1964,راقصة,راقص,-0.060348567,-0.31006747,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8991926182237601, 0.5144175317185697, 0.4079200307574009, 1.0)"
1,-0.13751307,1964,عاملة,عامل,-0.03355152,-0.17106459,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9783160322952711, 0.7757785467128027, 0.6742791234140715, 1.0)"
2,-0.13652462,1964,سكرتيرة,سكرتير,-0.090577036,-0.22710165,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
3,-0.10185603,1964,موظفة,موظف,0.034637608,-0.13649364,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
4,-0.05341097,1964,فنانة,فنان,-0.06235964,-0.11577061,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
5,-0.05257465,1964,ممثلة,ممثل,0.15477861,-0.20735326,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
6,-0.0478269,1964,مديرة,مدير,0.10385558,-0.15168248,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
7,-0.029399544,1964,مصورة,مصور,-0.1611081,-0.19050765,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
8,-0.0024853647,1964,صحفية,صحفي,0.15743487,-0.15992023,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
9,0.032021873,1964,خادمة,خادم,0.041346736,0.009324862,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)"
